country_code,code,label_fr
BE,Nace2003-321,Fabrication de composants électroniques
BE,Nace2003-3210,Fabrication de composants électroniques
BE,Nace2003-32100,Fabrication de composants électroniques
BE,Nace2003-3210001,"la fabrication de condensateurs électriques, y compris les condensateurs de puissance"
BE,Nace2003-3210002,"la fabrication de résistances, y compris les rhéostats et les potentiomètres"
BE,Nace2003-3210003,la fabrication de circuits imprimés
BE,Nace2003-3210004,"la fabrication de lampes, tubes et valves électroniques à cathode chaude, froide ou à photocathode:tubes cathodiques pour récepteurs et pour caméras de TV, tubes de conversion, intensification,récepti"
BE,Nace2003-3210005,"la fabrication de diodes, de transistors et de dispositifs similaires à semi-conducteur"
BE,Nace2003-3210006,"la fabrication de dispositifs photosensibles à semi-conducteur, y compris les cellules photovoltaïques"
BE,Nace2003-3210007,la fabrication de cristaux piézo-électriques montés
BE,Nace2003-3210008,"la fabrication de circuits intégrés et de micro-assemblage électroniques: circuits intégrés monolithiques, circuits intégrés hybrides et micro-assemblages électroniques de blocs moulés, de micromodule"
BE,Nace2003-322,"Fabrication d'appareils d'émission, de transmission et de téléphonie"
BE,Nace2003-3220,"Fabrication d'appareils d'émission, de transmission et de téléphonie"
BE,Nace2003-32201,Fabrication d'appareils d'émission et de transmission
BE,Nace2003-3220101,"la fabrication d'appareils d'émission pour la télévision, y compris la fabrication d'émetteurs-relais et d'émetteurs de télévision à usage industriel"
BE,Nace2003-3220102,la fabrication de caméras de télévision
BE,Nace2003-3220103,la fabrication d'appareils d'émission pour la radiodiffusion
BE,Nace2003-3220104,la fabrication d'équipements de radiodistribution et de télédistribution
BE,Nace2003-3220105,"la fabrication de relais hertziens, fixes ou mobiles"
BE,Nace2003-3220106,"la fabrication d'appareils de commande, de mesure ou de signalisation à distance par voie hertzienne"
BE,Nace2003-3220107,la fabrication d'antennes d'émission
BE,Nace2003-32202,Fabrication d'appareils de téléphonie
BE,Nace2003-3220201,"la fabrication d'appareils d'émission pour la radiotéléphonie ou la radiotélégraphie: émetteurs fixes et émetteurs-récepteurs, appareils d'intercommunication pour moyens le transport, radiotéléphones,"
BE,Nace2003-3220202,la fabrication d'appareils récepteurs pour la radiotéléphonie et la radiotélégraphie
BE,Nace2003-3220203,"la fabrication d'appareils pour la téléphonie par fil et pour la télégraphie:postes téléphoniques d'usagers,appareils de télécopie, appareils et centraux automatiques ou non pour la commutation, téléi"
BE,Nace2003-323,"Fabrication d'appareils de réception, enregistrement ou reproduction du son et de l'image"
BE,Nace2003-3230,"Fabrication d'appareils de réception, enregistrement ou reproduction du son et de l'image"
BE,Nace2003-32300,"Fabrication d'appareils de réception, enregistrement ou reproduction du son et de l'image"
BE,Nace2003-3230001,"la fabrication d'appareils récepteurs de télévision, y compris les moniteurs vidéo et les projecteurs vidéo"
BE,Nace2003-3230002,"la fabrication d'appareils d'enregistrement ou de reproduction vidéophoniques, y compris les caméscopes"
BE,Nace2003-3230003,la fabrication d'appareils récepteurs de radiodiffusion
BE,Nace2003-3230004,"la fabrication de magnétophones et autres appareils d'enregistrement du son, les appareils d'enregistrement de cassettes, etc."
BE,Nace2003-3230005,la fabrication de tables de mixage
BE,Nace2003-3230006,"la fabrication d'appareils électro-acoustiques tels que interphones,installations d'interprétation simultanée,systèmes électroniques de vote,équipements pour conférences,téléavertisseurs, répondeurs t"
BE,Nace2003-3230007,"la fabrication de tourne-disques, d'électrophones, de lecteurs de cassettes, de lecteurs de disques compacts, etc."
BE,Nace2003-3230008,"la fabrication de microphones, de hauts-parleurs, d'écouteurs, d'amplificateurs d'audiofréquence et d'appareils d'amplification du son"
BE,Nace2003-3230009,"la fabrication de lecteurs phonographiques,bras de lecture, têtes magnétiques,platines pour tourne-disques,graveurs de disques,antennes,réflecteurs et rotors d'antenne,convertisseurs pour la télév. pa"
BE,Nace2003-33,"Fabrication d'instruments médicaux, de précision, d'optique et d'horlogerie"
BE,Nace2003-331,Fabrication de matériel médico-chirurgical et d'orthopédie
BE,Nace2003-3310,Fabrication de matériel médico-chirurgical et d'orthopédie
BE,Nace2003-33101,"Fabrication d'appareils électriques pour la médecine, l'art dentaire et l'art vétérinaire"
BE,Nace2003-3310101,"fabrication d'appareils électriques pour la médecine, l'art dentaire et l'art vétérinaire"
BE,Nace2003-33102,"Fabrication d'appareils non-électriques pour la médecine, l'art dentaire et l'art vétérinaire"
BE,Nace2003-3310201,"la fabrication d'appareils d'électrodiagnostic tels qu'électrocardiographes, appareils de diagnostic par ultrasons, tomodensitomètres à scintillation, installations de résonance magnétique nucléaire,"
BE,Nace2003-3310202,la fabrication de tours dentaires
BE,Nace2003-3310203,la fabrication d'instruments d'ophtalmologie
BE,Nace2003-3310204,"la fabrication de stérilisateurs,de seringues, d'aiguilles à usage médical, de miroirs, de réflecteurs, d'endoscopes,etc."
BE,Nace2003-3310205,"la fabrication d'appareils à rayons X et d'appareils utilisant les radiations alpha, bêta ou gamma, même autres qu'à usage médical ou vétérinaire: tubes à rayons X, générateurs de tension, pupitres de"
BE,Nace2003-3310206,"la fabrication de mobilier pour la médecine, la chirurgie, l'art dentaire ou l'art vétérinaire: tables d'opération, lits à mécanismes pour usages cliniques, fauteuils de dentistes"
BE,Nace2003-3310207,"la fabrication d'appareils de mécanothérapie, de massage, de psychotechnie, d'ozonthérapie, d'oxygénothérapie, d'appareils respiratoires de réanimation, de masques à gaz, etc."
BE,Nace2003-33103,Fabrication d'articles orthopédiques et de prothèses
BE,Nace2003-3310301,"la fabrication d'articles et appareils d'orthopédie en toutes matières: ceintures et bandages médico-chirurgicaux, béquilles,attelles,gouttières,dents artif.,chaussures orthop., membres artific. et au"
BE,Nace2003-332,"Fabrication d'instruments de mesure, de contrôle et de navigation"
BE,Nace2003-3320,"Fabrication d'instruments de mesure, de contrôle et de navigation"
BE,Nace2003-33201,"Fabrication d'appareils électriques pour la mesure, la vérification, le contrôle et la navigation"
BE,Nace2003-33202,"Fabrication d'appareils autres qu'électriques pour la mesure, la vérification, le contrôle et la navigation"
BE,Nace2003-3320201,la fabrication de balances de précision des types utilisés dans les laboratoires
BE,Nace2003-3320202,"la fabrication d'instruments de dessin, de traçage ou de calcul: mètres, micromètres, pieds à coulisse, calibres et jauges, etc."
BE,Nace2003-3320203,la fabrication de microscopes autres qu'optiques et de diffractographes
BE,Nace2003-3320204,"la fabrication d'appareils de mesure ou de contrôle de grandeurs électriques: oscilloscopes, analyseurs de spectre, hypsomètres, instruments de contrôle de l'intensité, de la tension, de la résistance"
BE,Nace2003-3320205,"la fabrication d'appareils de mesure ou de contrôle de grandeurs non électriques:détecteurs et compteurs de radiations, appareils d'essai et de réglage de moteurs automobiles, etc."
BE,Nace2003-3320206,"la fabrication d'instruments et appareils de navigation, de météorologie, de géophysique, etc. (géodésie,océanographie, hydrologie,topographie,arpentage; radars,sonars,radionavigation; sismomètres,tél"
BE,Nace2003-3320207,"la fabrication de compteurs d'électricité, d'eau, de gaz, d'essence, etc."
BE,Nace2003-3320208,la fabrication de machines et appareils d'essai des propriétés mécaniques des matériaux
BE,Nace2003-3320209,"la fabrication d'instruments et appareils pour analyses physiques ou chimiques : polarimètres, photomètres, réfractomètres, colorimètres, spectromètres, pH-mètres, viscomètres, instrum. et app. pour e"
BE,Nace2003-3320210,"la fabrication d'instruments et appareils pour la mesure ou le contrôle du débit, du niveau, de la pression ou d'autres caractérist. variables des liquides ou des gaz: débitmètres, indicateurs de nive"
BE,Nace2003-3320211,la fabrication d'appareils et d'instruments optiques de mesure et de contrôle
BE,Nace2003-3320212,"la fabrication d'autres instruments, appareils ou machines de mesure, de contrôle ou d'essais: densimètres, aréomètres, pèse-liquides,thermomètres,baromètres,compte-tours,taximètres,podomètres,tachymè"
BE,Nace2003-333,Fabrication d'équipements de contrôle des processus industriels
BE,Nace2003-3330,Fabrication d'équipements de contrôle des processus industriels
BE,Nace2003-33300,Fabrication d'équipements de contrôle des processus industriels
BE,Nace2003-3330001,"la conception, l'assemblage et l'entretien de systèmes de contrôle des processus industriels continus"
BE,Nace2003-3330002,"la conception, l'assemblage et l'entretien d'unités de production automatisées comprenant plusieurs machines, équipements de manutention et appareils de contrôle centralisés"
BE,Nace2003-334,Fabrication d'instruments d'optique et de matériel photographique
BE,Nace2003-3340,Fabrication d'instruments d'optiques et de matériel photographique
BE,Nace2003-33401,Fabrication de lunettes
BE,Nace2003-3340101,la fabrication de verres de lunetterie et de verres de contact
BE,Nace2003-3340102,la fabrication de montures de lunettes
BE,Nace2003-3340103,"la fabrication de montures équipées de verres travaillés optiquement ou non; lunettes solaires, lunettes protectrices (y compris les écrans protecteurs pour soudage) ou correctrices, etc."
BE,Nace2003-33402,Fabrication d'instruments d'optique et de matériel photographique
BE,Nace2003-3340201,la fabrication d'éléments d'optique non travaillés et des matières autres que le verre
BE,Nace2003-3340202,"la fabrication de prismes, lentilles, miroirs optiques, filtres sélectifs de couleur, éléments polarisants,..., en verre ou en toute autre matière"
BE,Nace2003-3340203,"la fabrication de fibres optiques et câbles de fibres optiques pour la transmission en direct d'images: endoscopie, éclairage, images en direct, etc."
BE,Nace2003-3340204,"la fabrication de microscopes optiques, matériel pour la photomicrographie ou la microprojection, loupes, verres pour la vision rapprochée, compte-fils, etc."
BE,Nace2003-3340205,"la fabrication de jumelles, lunettes astronomique, lunettes de visée, télescopes d'observation, instruments destinés à l'astronomie, etc."
BE,Nace2003-3340206,"la fabrication de lasers autres que les diodes laser, etc."
BE,Nace2003-3340207,la fabrication d'appareils photographiques et caméras
BE,Nace2003-3340208,"la fabrication de projecteurs d'images fixes, appareils appareils d'agrandissement ou de réduction"
BE,Nace2003-3340209,"la fabrication d'appareils à tube à décharge (dits ""flashes électroniques"") et autres appareils et dispositifs pour la production de la lumière-éclair"
BE,Nace2003-3340210,"la fabrication d'appareils et matériels pour les laboratoires photographiques ou cinématograph.,appareils pour la projection des tracés de circuits sur les surfaces sensibisées des matériaux semi-cond"
BE,Nace2003-335,Horlogerie
BE,Nace2003-3350,Horlogerie
BE,Nace2003-33500,Horlogerie
BE,Nace2003-3350001,"la fabrication de montres et d'horloges de tous types (y compris les horloges de tableau de bord), de boîtiers de montres, de cages et cabinets d'horlogerie (y compris ceux en métaux précieux),de mouv"
BE,Nace2003-3350002,"la fabrication d'appareils de contrôle du temps ou d'appareils compteurs de temps tels que parcmètres, chronomicromètres, interrupteurs horaires et autres appareils de déclenchement"
BE,Nace2003-3350003,"la fabrication de fournitures d'horlogerie telles que ressorts, pierres, cadrans, aiguilles, bracelets de montres métalliques, platines, ponts et autres pièces"
BE,Nace2003-34,"Construction et assemblage de véhicules automobiles, de remorques et semi-remorques"
BE,Nace2003-341,Construction et assemblage de véhicules automobiles
BE,Nace2003-3410,Construction et assemblage de véhicules automobiles
BE,Nace2003-34100,Construction et assemblage de véhicules automobiles
BE,Nace2003-3410001,la fabrication de voitures de tourisme
BE,Nace2003-3410002,"la fabrication de véhicules utilitaires: camions et camionnettes, tracteurs routiers pour semi-remorques, tombereaux automoteurs, camions-grues, dépanneuses, véhicules blindés pour le transport de val"
